Adobe After Effects 8.0 Keyframe Data

	Units Per Second	60
	Source Width	344
	Source Height	496
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Effects	CC Power Pin #1	Top Left #2
	Frame	X pixels	Y pixels	
	450	227.627	112.023	
	451	228.17	116.143	
	452	227.736	119.53	
	453	226.678	121.803	
	454	224.981	123.066	
	455	222.868	123.967	
	456	220.189	125.221	
	457	217.296	126.89	
	458	214.622	128.633	
	459	212.457	130.369	
	460	211.04	131.577	
	461	210.447	131.816	
	462	210.327	131.416	
	463	210.694	130.439	
	464	211.186	129.196	
	465	211.909	127.857	
	466	212.64	126.761	
	467	213.05	126.025	
	468	213.321	125.81	
	469	213.284	126.075	
	470	212.728	127.193	
	471	211.527	128.563	
	472	209.946	129.762	
	473	208.087	130.379	
	474	205.917	129.724	
	475	203.769	127.829	
	476	201.627	125.423	
	477	199.3	123.258	
	478	197.444	121.458	
	479	196.552	119.522	
	480	196.613	117.279	
	481	196.582	114.961	
	482	196.197	112.63	
	483	194.752	110.489	
	484	192.54	108.562	
	485	190.03	106.786	
	486	187.279	105.277	
	487	184.863	103.805	
	488	183.089	102.11	
	489	181.948	99.9747	
	490	181.334	97.3797	
	491	181.316	94.1425	
	492	181.816	90.4908	
	493	182.642	87.1627	
	494	183.075	84.5782	
	495	182.784	82.9908	
	496	182.026	82.3456	
	497	181.787	81.8385	
	498	182.262	80.6587	
	499	183.695	79.3161	
	500	185.544	78.247	
	501	187.41	77.116	
	502	188.863	76.0924	
	503	189.779	74.7843	
	504	190.325	73.1713	
	505	190.551	71.5062	
	506	189.938	69.9568	
	507	188.668	68.7032	
	508	187.149	67.4894	
	509	185.462	66.5573	
	510	183.599	65.8853	
	511	181.843	65.595	
	512	180.357	65.3733	
	513	179.337	65.2257	
	514	178.641	65.0865	
	515	178.638	64.9512	
	516	179.033	64.6339	
	517	179.604	64.4271	
	518	180.028	64.1631	
	519	180.221	63.8343	
	520	180.225	63.0662	
	521	179.983	62.4197	
	522	179.94	62.1574	
	523	180.729	61.7963	
	524	182.633	61.1833	
	525	185.177	60.6594	
	526	188.146	60.2312	
	527	191.056	59.8861	
	528	193.48	59.6201	
	529	195.275	59.5683	
	530	196.461	59.8519	
	531	197.31	60.3201	
	532	198.148	60.7969	
	533	199.063	61.1102	
	534	199.996	61.1451	
	535	199.962	61.0478	
	536	199.121	61.047	
	537	197.682	61.1453	
	538	196.429	61.1692	
	539	195.116	61.2139	
	540	193.714	61.4006	
	541	192.297	61.8063	
	542	191.265	62.4003	
	543	190.011	63.1006	
	544	188.533	63.8846	
	545	186.787	65	
	546	185.04	66.0111	
	547	183.352	67.0355	
	548	181.911	68.0704	
	549	181.037	68.8862	
	550	180.309	69.677	
	551	179.851	70.2466	
	552	179.502	71.0079	
	553	179.241	71.7165	
	554	178.724	72.4625	
	555	178.014	73.1523	
	556	177.067	73.9088	
	557	175.977	74.6217	
	558	174.483	75.3526	
	559	173.157	76.0599	
	560	171.754	76.6966	
	561	170.489	77.2412	
	562	169.289	77.6973	
	563	168.352	78.0189	
	564	167.668	78.251	
	565	167.05	78.5373	
	566	166.696	78.7403	
	567	166.291	78.9618	
	568	166.021	79.2394	
	569	165.943	79.3754	
	570	165.796	79.2793	
	571	165.399	78.9778	
	572	165.025	78.591	
	573	165.065	78.0717	
	574	165.447	77.3169	
	575	166.257	76.5599	
	576	167.274	75.7038	
	577	168.247	74.789	
	578	169.136	73.9235	
	579	169.791	73.0918	
	580	170.186	72.482	
	581	170.796	72.0806	
	582	171.688	71.6046	
	583	172.728	71.0778	
	584	173.741	70.7733	
	585	174.698	70.5091	
	586	175.714	70.3978	
	587	176.812	70.2917	
	588	177.864	70.2356	
	589	179.103	70.4362	
	590	180.094	70.622	
	591	180.764	70.9184	
	592	180.985	71.1898	
	593	180.984	71.4272	
	594	180.752	71.9194	
	595	180.346	72.2646	
	596	180.24	72.731	
	597	180.275	73.2205	
	598	180.543	73.6655	
	599	181.129	73.9955	
	600	181.837	74.3831	
	601	182.542	74.8063	
	602	183.112	75.1118	
	603	183.537	75.3983	
	604	183.656	75.6956	
	605	183.612	75.888	
	606	183.41	76.1724	
	607	183.028	76.5345	
	608	182.58	76.7924	
	609	182.373	77.0782	
	610	182.289	77.3068	
	611	182.402	77.4853	
	612	182.621	77.7538	
	613	182.892	77.9204	
	614	182.812	78.0854	
	615	182.514	78.4423	
	616	182.137	78.7726	
	617	181.533	79.0203	
	618	180.935	79.3464	
	619	180.316	79.7238	
	620	179.757	80.2579	
	621	179.361	80.5989	
	622	179.095	81.1471	
	623	178.607	81.7343	
	624	178.104	82.3246	
	625	177.23	83.0072	
	626	176.239	83.8535	
	627	175.19	84.5854	
	628	174.063	85.5052	
	629	173.076	86.1478	
	630	172.334	86.5297	
	631	171.778	87.1063	
	632	171.409	87.5162	
	633	171.177	87.9321	
	634	171.065	88.2155	
	635	170.942	88.5916	
	636	170.835	88.9757	
	637	170.538	89.4589	
	638	170.287	89.8505	
	639	169.989	90.2852	
	640	169.839	90.6821	
	641	169.544	91.0385	
	642	169.249	91.5518	
	643	169.083	91.96	
	644	168.94	92.409	
	645	168.667	93.0021	
	646	168.573	93.4804	
	647	168.521	93.9039	
	648	168.529	94.3781	
	649	168.648	94.685	
	650	168.973	94.9954	
	651	169.406	94.9926	
	652	170.04	94.7495	
	653	170.797	94.3807	
	654	171.415	93.8182	
	655	172.071	93.1838	
	656	172.643	92.4578	
	657	173.31	91.7094	
	658	173.992	90.9338	
	659	174.729	90.0829	
	660	175.488	89.3092	
	661	176.369	88.6896	
	662	177.268	87.972	
	663	178.029	87.1594	
	664	178.942	86.3583	
	665	179.632	85.6289	
	666	180.417	84.7881	
	667	180.987	84.0817	
	668	181.533	83.3702	
	669	182.085	82.8987	
	670	182.475	82.426	
	671	182.836	82.081	
	672	183.145	81.8618	
	673	183.253	81.79	
	674	183.28	81.7194	
	675	183.191	81.7281	
	676	183.089	81.8253	
	677	182.859	81.8485	
	678	182.643	81.8246	
	679	182.5	81.765	
	680	182.319	81.7009	
	681	182.245	81.597	
	682	182.205	81.4124	
	683	182.187	81.3208	
	684	182.184	81.3251	
	685	182.232	81.3562	
	686	182.212	81.4213	
	687	182.349	81.5993	
	688	182.504	81.7933	
	689	182.551	82.0875	
	690	182.691	82.4013	
	691	182.837	82.7408	
	692	183.048	83.0906	
	693	183.293	83.3845	
	694	183.705	83.7943	
	695	183.948	84.2197	
	696	184.319	84.6312	
	697	184.643	84.9681	
	698	184.913	85.3727	
	699	185.173	85.7915	
	700	185.32	86.2353	
	701	185.45	86.4802	
	702	185.49	86.7953	
	703	185.653	87.006	
	704	185.741	87.2748	
	705	185.891	87.2923	
	706	186.152	87.3031	
	707	186.412	87.3291	
	708	186.568	87.3273	
	709	186.971	87.3269	
	710	187.319	87.343	
	711	187.75	87.2961	
	712	188.15	87.3792	
	713	188.569	87.422	
	714	188.836	87.5236	
	715	189.102	87.5462	
	716	189.363	87.6126	
	717	189.876	87.6825	
	718	190.122	87.7034	
	719	190.326	87.8332	
	720	190.441	88.0898	
	721	190.441	88.2481	
	722	190.484	88.4216	
	723	190.588	88.5825	
	724	190.618	88.7279	
	725	190.618	89.1181	
	726	190.891	89.4081	
	727	191.26	89.7787	
	728	191.769	90.0723	
	729	192.403	90.3003	
	730	192.983	90.5363	
	731	193.091	90.5539	
	732	192.786	90.5197	
	733	192.163	90.4305	
	734	191.144	90.4729	
	735	189.964	90.5272	
	736	188.689	90.5891	
	737	187.35	90.6593	
	738	186.083	90.6338	
	739	184.99	90.6362	
	740	184.104	90.7683	
	741	183.326	90.8153	
	742	182.626	90.8554	
	743	182.083	90.9716	
	744	181.594	91.0714	
	745	181.248	91.0486	
	746	180.893	91.1273	
	747	180.793	91.1586	
	748	180.798	91.1883	
	749	181.174	91.2021	
	750	181.438	91.2056	
	751	181.872	91.1221	
	752	182.262	91.0499	
	753	182.62	91.0006	
	754	182.884	90.9547	
	755	182.915	90.9252	
	756	182.955	90.8825	
	757	183.065	90.9355	
	758	183.06	90.8863	
	759	183.03	90.9211	
	760	183.122	90.8581	
	761	183.232	90.8885	
	762	183.215	90.913	
	763	183.225	90.9062	
	764	183.231	91.0152	
	765	182.976	90.9476	
	766	182.59	91	
	767	182.248	90.9882	
	768	181.886	90.9474	
	769	181.395	90.8913	
	770	180.907	90.8608	
	771	180.591	90.8669	
	772	180.103	90.7957	
	773	179.73	90.8152	
	774	179.475	90.8694	
	775	179.181	90.825	
	776	178.942	90.791	
	777	178.655	90.7875	
	778	178.5	90.7544	
	779	178.325	90.7463	
	780	178.118	90.7474	
	781	178.038	90.7516	
	782	177.954	90.7485	
