Adobe After Effects 8.0 Keyframe Data

	Units Per Second	60
	Source Width	344
	Source Height	496
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Effects	CC Power Pin #1	Top Left #2
	Frame	X pixels	Y pixels	
	10318	245.653	6.24125	
	10319	247.673	6.81921	
	10320	249.942	7.3838	
	10321	252.366	7.73691	
	10322	254.839	8.0474	
	10323	257.339	8.45281	
	10324	259.688	8.79467	
	10325	261.779	9.12351	
	10326	263.98	9.57186	
	10327	265.711	10.0501	
	10328	267.22	10.4609	
	10329	268.395	10.7796	
	10330	269.384	11.1361	
	10331	270.395	11.5077	
	10332	271.385	11.761	
	10333	272.381	12.1344	
	10334	273.689	12.4763	
	10335	274.812	12.7194	
	10336	276.068	12.8432	
	10337	277.077	13.1728	
	10338	277.988	13.3877	
	10339	278.574	13.4904	
	10340	279.044	13.7261	
	10341	279.047	13.7478	
	10342	278.997	13.9465	
	10343	278.614	13.8904	
	10344	278.079	13.9725	
	10345	277.384	14.0685	
	10346	276.631	14.3226	
	10347	275.756	14.5274	
	10348	274.881	14.8343	
	10349	273.972	15.1793	
	10350	273.038	15.5864	
	10351	271.976	16.0439	
	10352	270.893	16.5189	
	10353	269.691	16.9976	
	10354	268.554	17.5459	
	10355	267.231	18.0626	
	10356	265.767	18.5409	
	10357	264.086	19.1593	
	10358	262.343	19.5825	
	10359	260.15	39.0414	
	10360	258.961	39.2597	
	10361	257.772	39.478	
	10362	256.581	39.6968	
	10363	255.393	39.9151	
	10364	254.207	40.1329	
	10365	253.019	40.351	
	10366	251.831	40.5693	
	10367	250.642	40.7876	
	10368	249.454	41.0058	
	10369	248.266	41.2241	
	10370	247.077	41.4424	
	10371	245.889	41.6606	
	10372	244.701	41.8789	
	10373	243.512	42.0972	
	10374	242.323	42.3155	
	10375	241.135	42.5337	
	10376	239.947	42.7519	
	10377	238.759	42.9702	
	10378	237.57	43.1885	
	10379	236.382	43.4068	
	10380	235.193	43.6251	
	10381	234.005	43.8433	
	10382	232.817	44.0615	
	10383	231.628	44.2798	
	10384	230.44	44.4981	
	10385	229.251	44.7164	
	10386	228.063	44.9346	
	10387	226.875	45.1529	
	10388	225.687	45.3711	
	10389	224.499	45.5893	
	10390	223.311	45.8075	
	10391	222.122	46.0257	
	10392	220.934	46.244	
	10393	219.746	46.4622	
	10394	218.557	46.6805	
	10395	217.369	46.8988	
	10396	216.18	47.1172	
	10397	214.991	47.3355	
	10398	213.803	47.5538	
	10399	212.615	47.772	
	10400	211.426	47.9902	
	10401	210.238	48.2085	
	10402	209.05	48.4268	
	10403	207.861	48.6451	
	10404	206.673	48.8634	
	10405	205.484	49.0816	
	10406	204.296	49.2998	
	10407	203.108	49.5181	
	10408	201.919	49.7364	
	10409	200.731	49.9547	
	10410	199.542	50.1729	
	10411	198.354	50.3912	
	10412	197.166	50.6095	
	10413	195.977	50.8277	
	10414	194.789	51.046	
	10415	193.601	51.2642	
	10416	192.412	51.4826	
	10417	191.224	51.7008	
	10418	190.035	51.9191	
	10419	188.847	52.1373	
	10420	186.199	36.0854	
	10421	185.68	36.3777	
	10422	185.067	36.5421	
	10423	184.484	36.6044	
	10424	183.859	36.7982	
	10425	183.159	36.9178	
	10426	182.589	37.0013	
	10427	182.028	37.0291	
	10428	181.594	37.1163	
	10429	181.122	37.1406	
	10430	180.746	37.324	
	10431	180.444	37.3977	
	10432	180.146	37.5305	
	10433	179.902	37.8481	
	10434	179.533	38.0393	
	10435	179.094	38.3294	
	10436	178.575	38.6264	
	10437	178.023	39.0066	
	10438	177.486	39.4835	
	10439	176.934	39.8734	
	10440	176.433	40.2551	
	10441	175.907	40.475	
	10442	175.639	40.8573	
	10443	175.286	41.2638	
	10444	175.104	41.5067	
	10445	174.96	41.7781	
	10446	174.973	41.8747	
	10447	174.995	41.9711	
	10448	174.985	41.9783	
	10449	174.986	41.9061	
	10450	175.017	41.8999	
	10451	175.14	41.6245	
	10452	175.215	41.5408	
	10453	175.32	41.4442	
	10454	175.43	41.4072	
	10455	175.492	41.4049	
	10456	175.68	41.4532	
	10457	175.798	41.4425	
	10458	175.86	41.447	
	10459	175.932	41.2854	
	10460	176.03	41.304	
	10461	176.313	41.332	
	10462	176.24	41.4396	
	10463	176.174	41.4668	
	10464	176.141	41.4834	
	10465	176.032	41.2614	
	10466	175.943	40.8809	
	10467	176.124	40.6027	
	10468	176.275	40.2114	
	10469	176.706	39.7412	
	10470	177.064	39.2361	
	10471	178.522	55.5645	
	10472	178.554	55.5684	
	10473	178.589	55.5725	
	10474	178.624	55.5767	
	10475	178.659	55.5808	
	10476	178.693	55.5849	
	10477	178.728	55.589	
	10478	178.762	55.5931	
	10479	178.796	55.5971	
	10480	178.83	55.6012	
	10481	178.864	55.6052	
	10482	178.898	55.6092	
	10483	178.932	55.6132	
	10484	178.965	55.6172	
	10485	178.999	55.6212	
	10486	179.033	55.6253	
	10487	179.067	55.6293	
	10488	179.101	55.6333	
	10489	179.135	55.6374	
	10490	179.169	55.6414	
	10491	179.203	55.6455	
	10492	179.237	55.6495	
	10493	179.271	55.6536	
	10494	179.305	55.6576	
	10495	179.339	55.6616	
	10496	179.373	55.6657	
	10497	179.407	55.6697	
	10498	179.441	55.6738	
	10499	179.475	55.6778	
	10500	179.509	55.6819	
	10501	179.543	55.6859	
	10502	179.577	55.69	
	10503	179.611	55.6941	
	10504	179.646	55.6981	
	10505	179.68	55.7022	
	10506	179.714	55.7063	
	10507	179.748	55.7103	
	10508	179.783	55.7144	
	10509	179.817	55.7185	
	10510	179.851	55.7225	
	10511	179.885	55.7266	
	10512	179.919	55.7307	
	10513	179.954	55.7347	
	10514	179.988	55.7388	
	10515	180.022	55.7429	
	10516	180.056	55.7469	
	10517	180.09	55.751	
	10518	180.124	55.755	
	10519	180.158	55.7591	
	10520	180.192	55.7631	
	10521	180.226	55.7672	
	10522	180.26	55.7712	
	10523	180.294	55.7752	
	10524	180.328	55.7793	
	10525	180.362	55.7833	
	10526	180.396	55.7873	
	10527	180.429	55.7913	
	10528	180.463	55.7954	
	10529	180.497	55.7994	
	10530	180.531	55.8034	
	10531	180.565	55.8074	
	10532	180.598	55.8114	
	10533	180.632	55.8154	
	10534	180.666	55.8194	
	10535	180.7	55.8234	
	10536	180.733	55.8275	
	10537	180.767	55.8315	
	10538	180.801	55.8355	
	10539	180.834	55.8395	
	10540	180.868	55.8435	
	10541	180.902	55.8475	
	10542	180.936	55.8515	
	10543	180.969	55.8555	
	10544	181.003	55.8595	
	10545	181.037	55.8635	
	10546	181.071	55.8676	
	10547	181.104	55.8716	
	10548	181.138	55.8756	
	10549	181.172	55.8796	
	10550	181.206	55.8836	
	10551	181.24	55.8877	
	10552	181.273	55.8917	
	10553	181.307	55.8957	
	10554	181.341	55.8998	
	10555	181.375	55.9038	
	10556	181.409	55.9078	
	10557	181.443	55.9119	
	10558	181.477	55.9159	
	10559	181.511	55.92	
	10560	181.545	55.924	
	10561	181.58	55.9281	
	10562	181.614	55.9322	
	10563	181.648	55.9362	
	10564	181.682	55.9403	
	10565	181.716	55.9444	
	10566	181.751	55.9484	
	10567	181.785	55.9525	
	10568	181.819	55.9566	
	10569	181.854	55.9607	
	10570	181.888	55.9648	
	10571	181.922	55.9689	
	10572	181.957	55.9729	
	10573	181.991	55.977	
	10574	182.026	55.9811	
	10575	182.06	55.9852	
	10576	182.094	55.9893	
	10577	182.129	55.9934	
	10578	182.163	55.9975	
	10579	182.197	56.0015	
	10580	182.232	56.0056	
	10581	182.266	56.0097	
	10582	182.3	56.0137	
	10583	182.334	56.0178	
	10584	182.368	56.0218	
	10585	182.402	56.0259	
	10586	182.436	56.0299	
	10587	182.47	56.034	
	10588	182.504	56.038	
	10589	182.538	56.0421	
	10590	182.572	56.0461	
	10591	182.606	56.0501	
	10592	182.64	56.0541	
	10593	182.673	56.0581	
	10594	182.707	56.0621	
	10595	182.74	56.0661	
	10596	182.774	56.0701	
	10597	182.808	56.0741	
	10598	182.841	56.0781	
	10599	182.875	56.0822	
	10600	182.909	56.0862	
	10601	182.944	56.0903	
	10602	182.978	56.0943	
	10603	183.012	56.0984	
	10604	183.047	56.1026	
	10605	183.082	56.1067	
	10606	183.117	56.1109	
	10607	183.152	56.1151	
	10608	182.316	41.9925	
	10609	183.181	41.6824	
	10610	184.244	41.5689	
	10611	185.221	41.4674	
	10612	186.223	41.2059	
	10613	187.332	41.0872	
	10614	188.466	41.0225	
	10615	189.49	41.1132	
	10616	190.41	41.0323	
	10617	191.18	41.1041	
	10618	191.874	41.2015	
	10619	192.243	41.3039	
	10620	192.531	41.2604	
	10621	192.91	41.1112	
	10622	193.093	40.8937	
	10623	193.405	40.7996	
	10624	193.63	40.584	
	10625	194.106	40.3241	
	10626	194.603	40.261	
	10627	195.124	40.096	
	10628	195.696	39.8074	
	10629	196.165	39.6422	
	10630	196.449	39.4234	
	10631	196.412	39.18	
	10632	196.087	38.8186	
	10633	195.558	38.462	
	10634	194.741	37.9871	
	10635	194.006	37.8028	
	10636	193.055	37.6047	
	10637	191.911	37.6878	
	10638	191.003	37.6825	
	10639	189.985	37.8596	
	10640	188.996	38.1928	
	10641	188.145	38.3642	
	10642	187.583	38.5782	
	10643	186.995	39.0457	
	10644	187.075	54.2649	
	10645	187.626	54.1946	
	10646	188.176	54.1243	
	10647	188.726	54.054	
	10648	189.277	53.9836	
	10649	189.829	53.9131	
	10650	190.38	53.8427	
	10651	190.93	53.7724	
	10652	191.479	53.7023	
	10653	192.027	53.6322	
	10654	192.576	53.5621	
	10655	193.126	53.4918	
	10656	193.677	53.4215	
	10657	194.227	53.3512	
	10658	194.777	53.2809	
	10659	195.327	53.2106	
	10660	195.877	53.1404	
	10661	196.427	53.0701	
	10662	196.977	52.9998	
	10663	197.528	52.9294	
	10664	198.079	52.859	
	10665	198.63	52.7886	
	10666	199.181	52.7182	
	10667	199.732	52.6478	
	10668	200.283	52.5774	
	10669	200.833	52.5071	
	10670	201.384	52.4369	
	10671	201.933	52.3666	
	10672	202.483	52.2964	
	10673	203.032	52.2262	
	10674	203.581	52.1561	
	10675	204.13	52.0859	
	10676	204.68	52.0157	
	10677	205.229	51.9455	
	10678	205.779	51.8753	
	10679	206.329	51.805	
	10680	206.879	51.7347	
	10681	207.429	51.6644	
	10682	207.98	51.5941	
	10683	208.53	51.5238	
	10684	209.08	51.4535	
	10685	209.63	51.3832	
	10686	210.18	51.313	
	10687	210.73	51.2427	
	10688	211.281	51.1724	
	10689	211.831	51.1021	
	10690	212.381	51.0319	
	10691	212.931	50.9616	
	10692	213.48	50.8913	
	10693	214.03	50.8211	
	10694	214.58	50.7508	
	10695	215.13	50.6805	
	10696	215.68	50.6103	
	10697	216.231	50.54	
	10698	216.781	50.4697	
	10699	217.331	50.3994	
	10700	217.881	50.3291	
	10701	218.431	50.2589	
	10702	218.981	50.1886	
	10703	219.531	50.1183	
	10704	220.08	50.0481	
	10705	220.63	49.978	
	10706	221.179	49.9078	
	10707	221.728	49.8376	
	10708	222.278	49.7674	
	10709	222.827	49.6972	
	10710	223.377	49.6269	
	10711	223.927	49.5567	
	10712	224.478	49.4864	
	10713	225.028	49.416	
	10714	225.579	49.3456	
	10715	226.13	49.2753	
	10716	226.681	49.2049	
	10717	227.232	49.1345	
	10718	227.783	49.0641	
	10719	228.333	48.9938	
	10720	228.883	48.9235	
	10721	229.433	48.8532	
	10722	229.983	48.783	
	10723	230.533	48.7127	
	10724	231.083	48.6424	
	10725	231.634	48.5721	
	10726	232.184	48.5018	
	10727	232.734	48.4316	
	10728	233.284	48.3613	
	10729	233.834	48.291	
	10730	234.384	48.2208	
	10731	234.933	48.1506	
	10732	235.482	48.0805	
	10733	236.032	48.0102	
	10734	236.583	47.9398	
	10735	237.134	47.8693	
	10736	237.685	47.799	
	10737	238.235	47.7287	
	10738	242.386	26.715	
	10739	245.437	27.479	
	10740	248.493	28.2329	
	10741	251.415	29.1604	
	10742	254.09	30.0862	
	10743	256.554	31.0349	
	10744	258.538	32.067	
	10745	260.075	33.2018	
	10746	261.186	34.262	
	10747	261.753	35.3672	
	10748	261.943	36.4192	
	10749	261.87	37.6074	
	10750	261.578	38.7851	
	10751	260.992	40.1218	
	10752	260.411	41.6377	
	10753	259.721	43.2653	
	10754	259.006	44.9854	
	10755	258.352	47.0277	
	10756	257.75	49.2492	
	10757	257.158	51.7773	
	10758	256.423	54.4639	
	10759	255.686	57.3083	
	10760	254.95	60.0135	
	10761	254.144	62.0897	
	10762	253.633	63.2606	
	10763	253.372	63.5046	
	10764	253.363	62.7772	
	10765	253.71	61.6012	
	10766	254.404	59.7736	
	10767	255.186	57.9174	
	10768	256.124	56.1267	
	10769	256.887	54.6353	
	10770	257.469	53.5328	
	10771	257.853	52.8833	
	10772	257.878	52.5425	
	10773	257.556	52.4558	
	10774	257.104	52.6293	
	10775	256.382	52.8728	
	10776	255.44	52.8426	
	10777	254.349	52.7495	
	10778	253.273	52.4705	
	10779	252.023	52.0895	
	10780	250.847	51.551	
	10781	249.663	50.9004	
	10782	248.395	50.2071	
	10783	247.19	49.4521	
	10784	245.99	48.8193	
	10785	244.976	48.3884	
	10786	243.899	47.9691	
	10787	242.936	47.6229	
	10788	241.803	47.3844	
	10789	240.609	47.1784	
	10790	239.328	47.1514	
	10791	237.789	47.2391	
	10792	236.212	47.4317	
	10793	234.304	47.674	
	10794	232.378	48.1184	
	10795	230.391	48.6113	
	10796	228.462	49.13	
	10797	226.599	49.4662	
	10798	224.922	49.6679	
	10799	223.66	49.5611	
	10800	222.671	49.49	
	10801	221.874	49.3252	
	10802	221.358	49.0582	
	10803	221.059	48.9514	
	10804	220.776	48.8847	
	10805	220.554	49.0276	
	10806	220.275	49.2975	
	10807	219.884	49.7889	
	10808	219.474	50.3473	
	10809	218.928	50.9613	
	10810	218.426	51.6222	
	10811	217.893	52.3402	
	10812	217.189	52.9221	
	10813	216.356	53.2828	
	10814	215.324	53.4886	
	10815	213.893	53.7328	
	10816	212.537	53.9508	
	10817	211.05	53.9458	
	10818	209.802	53.8306	
	10819	208.977	53.2311	
	10820	208.486	52.7202	
	10821	208.349	52.1411	
	10822	208.597	51.2817	
	10823	208.941	50.3729	
	10824	209.451	49.4993	
	10825	209.814	48.7414	
	10826	210.187	48.059	
	10827	210.365	47.5469	
	10828	210.685	47.0009	
	10829	211.127	46.3817	
	10830	211.64	45.4838	
	10831	211.914	44.6152	
	10832	211.835	43.6544	
	10833	211.587	42.7112	
	10834	211.267	41.9151	
	10835	210.788	41.1769	
	10836	210.042	40.5287	
	10837	209.564	40.0219	
	10838	209.091	39.7994	
	10839	208.704	39.8076	
	10840	208.42	40.0298	
	10841	208.349	40.4169	
	10842	208.215	41.0753	
	10843	208.468	41.9953	
	10844	208.634	43.0428	
	10845	208.81	44.3906	
	10846	208.933	45.7121	
	10847	208.812	46.7007	
	10848	208.421	47.3539	
	10849	207.714	47.9456	
	10850	206.52	48.5902	
	10851	205.182	49.0607	
	10852	203.96	49.0336	
	10853	202.933	48.6318	
	10854	202.274	47.9319	
	10855	201.906	47.148	
	10856	201.85	46.2348	
	10857	202.117	45.3343	
	10858	202.453	44.3479	
	10859	202.787	43.5378	
	10860	202.893	42.7889	
	10861	203.279	42.1276	
	10862	203.493	41.3797	
	10863	203.836	40.5812	
	10864	204.071	39.6844	
	10865	204.376	38.6942	
	10866	204.376	37.6761	
	10867	204.14	36.7932	
	10868	203.964	35.8245	
	10869	203.57	35.2031	
	10870	203.094	34.7897	
	10871	202.656	34.5451	
	10872	202.196	34.7325	
	10873	201.81	35.2606	
	10874	201.61	35.9464	
	10875	201.606	36.8711	
	10876	201.91	38.1924	
	10877	202.144	39.6703	
	10878	202.472	41.2599	
	10879	202.732	43.2031	
	10880	202.918	45.3012	
	10881	202.925	47.0671	
	10882	202.587	48.5845	
	10883	202.135	50.16	
	10884	201.181	51.8513	
	10885	200.027	53.5274	
	10886	198.735	54.9566	
	10887	197.87	56.2304	
	10888	197.151	57.1233	
	10889	196.748	57.7536	
	10890	196.768	58.2652	
	10891	196.992	58.61	
	10892	197.493	58.6298	
	10893	198.036	58.4319	
	10894	198.795	58.2188	
	10895	199.445	57.8252	
	10896	200.215	57.2661	
	10897	201.239	56.1546	
	10898	202.366	54.625	
	10899	203.534	52.4105	
	10900	204.607	50.2679	
	10901	205.504	48.0833	
	10902	206.28	46.0935	
	10903	206.853	44.3153	
	10904	207.348	42.8583	
	10905	207.747	41.8793	
	10906	207.987	41.3733	
	10907	208.276	41.2688	
	10908	208.68	41.3725	
	10909	209.202	41.7124	
	10910	209.806	42.3027	
	10911	210.454	42.8016	
	10912	211.369	43.6647	
	10913	212.284	44.4779	
	10914	213.111	45.6945	
	10915	214.01	46.9587	
	10916	214.741	48.4291	
	10917	215.336	49.8253	
	10918	215.817	51.2398	
	10919	215.844	52.797	
	10920	215.74	54.2497	
	10921	215.434	55.7967	
	10922	215.352	57.0795	
	10923	215.583	58.1799	
	10924	216.114	58.7489	
	10925	216.984	59.196	
	10926	218.102	59.4223	
	10927	219.533	59.2957	
	10928	221.053	59.1704	
	10929	222.686	58.8616	
	10930	224.469	58.3991	
	10931	226.19	57.8077	
	10932	227.986	57.103	
	10933	229.763	55.8351	
	10934	231.493	54.239	
	10935	232.8	52.6633	
	10936	233.8	51.0406	
	10937	234.524	49.5744	
	10938	235.262	48.0703	
	10939	235.941	46.7654	
	10940	236.579	45.7255	
	10941	237.45	44.9001	
	10942	238.458	44.3596	
	10943	239.613	43.9823	
	10944	240.839	43.7418	
	10945	242.204	43.5475	
	10946	243.683	43.7273	
	10947	244.98	44.3341	
	10948	246.134	45.1551	
	10949	247.135	46.317	
	10950	247.922	47.5566	
	10951	248.555	48.8392	
	10952	249.181	50.2449	
	10953	249.659	51.8595	
	10954	249.733	53.7615	
	10955	249.771	55.6787	
	10956	249.603	57.6377	
	10957	249.545	59.5878	
	10958	249.497	61.4051	
	10959	249.481	63.0303	
	10960	249.323	64.2561	
	10961	249.25	65.2919	
	10962	249.216	65.9759	
	10963	249.383	66.0284	
	10964	249.509	65.6059	
	10965	249.935	64.4279	
	10966	250.636	62.4749	
	10967	251.545	60.0225	
	10968	252.722	57.0659	
	10969	253.709	53.9895	
	10970	254.446	51.0484	
	10971	254.944	48.4549	
	10972	255.094	46.1214	
	10973	254.922	44.1322	
	10974	254.337	42.5858	
	10975	253.426	41.4953	
	10976	252.345	40.7909	
	10977	251.079	40.4415	
	10978	249.794	40.3102	
	10979	248.511	40.2961	
	10980	247.176	40.6264	
	10981	245.977	41.1186	
	10982	244.773	42.1709	
	10983	243.323	43.3789	
	10984	242.038	44.6546	
	10985	240.504	46.1306	
	10986	238.906	47.7861	
	10987	236.961	49.0711	
	10988	234.764	50.3698	
	10989	232.316	51.4595	
	10990	229.535	52.2549	
	10991	226.482	52.7604	
	10992	223.191	52.9175	
	10993	220.357	52.9191	
	10994	217.465	52.6835	
	10995	214.505	52.2552	
	10996	211.8	51.8686	
	10997	209.105	51.5438	
	10998	204.381	44.085	
	10999	205.587	44.0255	
	11000	206.792	43.966	
	11001	207.998	43.9065	
	11002	209.202	43.847	
	11003	210.408	43.7875	
	11004	211.613	43.728	
	11005	212.818	43.6685	
	11006	214.024	43.609	
	11007	215.229	43.5496	
	11008	216.434	43.4901	
	11009	217.639	43.4306	
	11010	218.845	43.3711	
	11011	220.05	43.3116	
	11012	221.256	43.2521	
	11013	222.461	43.1926	
	11014	223.666	43.1331	
	11015	224.871	43.0736	
	11016	226.076	43.0141	
	11017	227.282	42.9546	
	11018	228.487	42.8951	
	11019	229.692	42.8357	
	11020	230.897	42.7762	
	11021	232.103	42.7167	
	11022	233.308	42.6572	
	11023	234.514	42.5977	
	11024	235.719	42.5382	
	11025	236.925	42.4787	
	11026	238.13	42.4192	
	11027	239.335	42.3597	
	11028	240.54	42.3002	
	11029	241.745	42.2407	
	11030	242.95	42.1812	
	11031	244.155	42.1218	
	11032	245.36	42.0623	
	11033	246.565	42.0028	
	11034	247.771	41.9433	
	11035	248.976	41.8838	
	11036	250.181	41.8243	
	11037	251.387	41.7648	
	11038	252.592	41.7053	
	11039	253.797	41.6459	
	11040	255.002	41.5864	
	11041	256.208	41.5269	
	11042	257.413	41.4674	
	11043	258.618	41.4079	
	11044	259.823	41.3484	
	11045	261.028	41.2889	
	11046	262.234	41.2294	
	11047	263.439	41.1699	
	11048	264.645	41.1104	
	11049	265.85	41.0509	
	11050	267.055	40.9914	
	11051	268.26	40.9319	
	11052	269.466	40.8724	
	11053	270.671	40.813	
	11054	271.876	40.7535	
	11055	273.08	40.694	
	11056	274.283	40.6347	
	11057	275.489	40.5751	
	11058	276.697	40.5155	
	11059	277.903	40.456	
	11060	279.108	40.3965	
	11061	278.598	39.7768	
	11062	278.087	39.1562	
	11063	277.575	38.5329	
	11064	277.066	37.9152	
	11065	276.559	37.2981	
	11066	276.049	36.6789	
	11067	275.539	36.0587	
	11068	275.029	35.439	
	11069	276.353	35.278	
	11070	277.677	35.117	
	11071	279.001	34.956	
	11072	280.324	34.7951	
	11073	281.648	34.6341	
	11074	282.972	34.4731	
	11075	279.101	34.951	
	11076	275.23	35.429	
	11077	271.358	35.907	
	11078	267.487	36.385	
	11079	263.616	36.8629	
	11080	259.745	37.3409	
	11081	255.873	37.8188	
	11082	252.002	38.2969	
	11083	248.13	38.7749	
	11084	244.26	39.2528	
	11085	240.388	39.7308	
	11086	236.517	40.2088	
	11087	232.646	40.6867	
	11088	228.775	41.1646	
	11089	224.903	41.6426	
	11090	221.032	42.1206	
	11091	217.161	42.5985	
	11092	213.291	43.0764	
	11093	209.421	43.5542	
	11094	205.55	44.0322	
	11095	201.678	44.5102	
	11096	197.806	44.9883	
	11097	193.934	45.4663	
	11098	190.063	45.9442	
	11099	186.192	46.4222	
	11100	182.32	46.9002	
	11101	178.449	47.3782	
	11102	174.579	47.856	
	11103	170.707	48.3341	
	11104	166.836	48.8121	
	11105	162.964	49.2901	
	11106	159.093	49.768	
	11107	155.222	50.2459	
	11108	151.351	50.7239	
	11109	147.479	51.2019	
	11110	145.363	51.7375	
	11111	150.16	49.3301	
	11112	154.546	47.1775	
	11113	158.302	45.2334	
	11114	161.305	43.5376	
	11115	163.755	42.1425	
	11116	165.835	41.0849	
	11117	167.481	40.3784	
	11118	169.007	40.0716	
	11119	170.548	40.2052	
	11120	172.238	40.8668	
	11121	174.053	41.783	
	11122	176.02	43.0965	
	11123	178.319	44.498	
	11124	180.957	46.0781	
	11125	183.508	48.0821	
	11126	186.059	50.305	
	11127	188.275	52.8745	
	11128	190.302	55.4335	
	11129	192.079	57.8379	
	11130	193.547	59.9124	
	11131	194.791	61.789	
	11132	195.891	63.2296	
	11133	196.745	64.6225	
	11134	197.711	65.3913	
	11135	198.991	65.6544	
	11136	200.801	65.3269	
	11137	203.328	64.46	
	11138	206.847	63.1059	
	11139	211.177	61.4076	
	11140	215.909	59.5667	
	11141	220.639	57.409	
	11142	225.327	55.2311	
	11143	229.633	53.2965	
	11144	233.374	51.5095	
	11145	236.603	49.9109	
	11146	239.264	48.4244	
	11147	241.483	47.1773	
	11148	243.174	46.0008	
	11149	244.814	45.0272	
	11150	246.404	44.1404	
	11151	248.252	43.2104	
	11152	250.183	42.4887	
	11153	252.347	41.9516	
	11154	254.647	41.7229	
	11155	256.903	42.033	
	11156	259.166	42.9408	
	11157	261.279	44.2193	
	11158	263.364	45.5682	
	11159	265.537	46.788	
	11160	267.363	48.0124	
	11161	268.704	49.1068	
	11162	269.509	50.4255	
	11163	269.947	51.6109	
	11164	269.976	52.6482	
	11165	269.774	53.4574	
	11166	269.521	54.0018	
	11167	269.226	54.1658	
	11168	269.066	54.0844	
	11169	268.91	53.7385	
	11170	268.92	52.9783	
	11171	269.018	51.9422	
	11172	269.302	50.5803	
	11173	269.683	48.9827	
	11174	270.087	47.3022	
	11175	270.412	45.5378	
	11176	270.433	43.6791	
	11177	270.071	41.9362	
	11178	269.265	40.2356	
	11179	268.058	38.8932	
	11180	266.53	37.7194	
	11181	264.997	36.9681	
	11182	263.472	36.4516	
	11183	262.038	36.1421	
	11184	260.763	36.22	
	11185	259.732	36.2899	
	11186	258.779	36.9262	
	11187	257.797	37.6988	
	11188	256.68	38.9508	
	11189	255.513	40.1326	
	11190	253.944	41.5517	
	11191	251.9	43.3667	
	11192	249.525	45.2699	
	11193	246.96	47.3399	
	11194	244.14	49.5446	
	11195	240.965	51.7907	
	11196	237.681	54.1632	
	11197	234.4	56.5517	
	11198	231.4	58.933	
	11199	228.445	60.9112	
	11200	225.825	62.6229	
	11201	223.149	64.2489	
	11202	220.684	65.2731	
	11203	218.45	65.8082	
	11204	216.48	65.5731	
	11205	214.854	64.6708	
	11206	213.49	63.0727	
	11207	212.486	61.1092	
	11208	211.754	58.932	
	11209	210.988	56.4844	
	11210	210.185	53.9238	
	11211	209.408	51.3289	
	11212	208.358	48.8141	
	11213	207.067	46.3906	
	11214	205.656	44.3063	
	11215	204.037	42.6482	
	11216	202.249	41.3456	
	11217	200.308	40.2747	
	11218	198.43	39.7478	
	11219	196.599	39.5079	
	11220	194.868	39.7487	
	11221	193.179	40.2294	
	11222	191.533	41.2905	
	11223	189.745	42.7399	
	11224	187.799	44.2571	
	11225	185.617	46.024	
	11226	183.252	47.7461	
	11227	180.623	49.6747	
	11228	177.736	51.7882	
	11229	174.522	54.1104	
	11230	171.27	56.4298	
	11231	168.167	58.6178	
	11232	165.078	60.5911	
	11233	162.356	62.3872	
	11234	159.685	63.8754	
	11235	157.313	65.2794	
	11236	154.995	66.3805	
	11237	152.771	67.3808	
	11238	150.922	68.0996	
	11239	149.33	68.5337	
	11240	147.924	68.6901	
	11241	147.003	68.1151	
	11242	146.584	66.938	
	11243	146.329	65.1604	
	11244	146.105	63.2899	
	11245	145.812	61.088	
	11246	145.494	58.7216	
	11247	145.156	56.3779	
	11248	144.697	53.9854	
	11249	144.162	51.8299	
	11250	143.359	49.9268	
	11251	142.471	48.4281	
	11252	141.538	47.1546	
	11253	140.452	46.3126	
	11254	139.436	46.0131	
	11255	138.343	45.9894	
	11256	137.367	46.5097	
	11257	136.253	47.4774	
	11258	135.228	48.7051	
	11259	134.19	49.9448	
	11260	133.079	51.2773	
	11261	131.812	52.223	
	11262	130.578	53.2197	
	11263	128.933	54.3006	
	11264	126.984	55.6852	
	11265	124.856	57.361	
	11266	122.629	59.1799	
	11267	123.456	58.8762	
	11268	123.619	58.6781	
	11269	123.782	58.4814	
	11270	123.942	58.2865	
	11271	124.102	58.092	
	11272	124.263	57.8964	
	11273	124.425	57.7005	
	11274	124.586	57.5045	
	11275	124.748	57.3086	
	11276	124.909	57.1126	
	11277	125.071	56.9166	
	11278	125.232	56.7206	
	11279	125.394	56.5243	
	11280	125.555	56.328	
	11281	125.717	56.1319	
	11282	125.878	55.9359	
	11283	126.04	55.7401	
	11284	126.201	55.5444	
	11285	126.362	55.3487	
	11286	126.523	55.153	
	11287	126.685	54.957	
	11288	126.846	54.761	
	11289	127.008	54.5651	
	11290	127.169	54.3691	
	11291	127.331	54.1732	
	11292	127.492	53.9773	
	11293	127.653	53.7814	
	11294	127.815	53.5855	
	11295	127.976	53.3895	
	11296	128.138	53.1935	
	11297	128.299	52.9975	
	11298	128.461	52.8015	
	11299	128.622	52.6055	
	11300	128.783	52.4098	
	11301	128.944	52.2141	
	11302	129.106	52.0185	
	11303	129.267	51.8227	
	11304	129.428	51.6267	
	11305	129.59	51.4306	
	11306	129.752	51.2343	
	11307	129.913	51.0379	
	11308	130.075	50.8419	
	11309	130.236	50.6459	
	11310	130.398	50.45	
	11311	130.559	50.254	
	11312	130.721	50.0581	
	11313	130.882	49.8626	
	11314	131.043	49.6668	
	11315	131.205	49.4703	
